"name","name","name","size"
"subject","postcards","One-room schools","1"
"subject","postcards","Opera houses","2"
"subject","postcards","Opium pipes","1"
"subject","postcards","Opticians' shops","1"
"subject","postcards","Orchestras","1"
"subject","postcards","Organizations' facilities","47"
"subject","postcards","Orphanages","2"
"subject","postcards","Ospreys","1"
"subject","postcards","Outdoor cookery","4"
"subject","postcards","Outdoor furniture","3"
"subject","postcards","Outdoor religious services","1"
"subject","postcards","Ovens","1"
"subject","postcards","Owls","1"
"subject","postcards","Oxen","8"
"subject","postcards","Ox teams","23"
"subject","postcards","Pack animals","3"
"subject","postcards","Packing plants","4"
"subject","postcards","Packtrains","3"
"subject","postcards","Paintings","22"
"subject","postcards","Palliser hotel (Calgary, Alta.)","1"
"subject","postcards","Pamphlets","1"
"subject","postcards","Pancakes & waffles","1"
"subject","postcards","Panoramic photographs","1"
"subject","postcards","Panoramic views","12"
"subject","postcards","Parades & processions","200"
"subject","postcards","Parish houses","3"
"subject","postcards","Parking lots","9"
"subject","postcards","Parks","267"
"subject","postcards","Parlors","4"
"subject","postcards","Passageways","1"
"subject","postcards","Passengers","29"
"subject","postcards","Passes (Landforms)","3"
"subject","postcards","Patriotism","5"
"subject","postcards","Pavilions","17"
"subject","postcards","Peaches","1"
"subject","postcards","Pedestrian bridges","41"
"subject","postcards","Pedestrians","341"
"subject","postcards","Pelicans","1"
"subject","postcards","People","27"
"subject","postcards","People with disabilities","1"
"subject","postcards","Petroleum industry","2"
"subject","postcards","Pews","4"
"subject","postcards","Pharmacists","1"
"subject","postcards","Physicians","1"
"subject","postcards","Picnic grounds","3"
"subject","postcards","Picnics","6"
"subject","postcards","Piers & wharves","66"
"subject","postcards","Pig houses","2"
"subject","postcards","Pioneers","7"
"subject","postcards","Pipelines","1"
"subject","postcards","Pipes (Conduits)","1"
"subject","postcards","Pipes (Smoking)","3"
"subject","postcards","Pitchforks","2"
"subject","postcards","Plaques","1"
"subject","postcards","Play (Recreation)","5"
"subject","postcards","Plazas","3"
"subject","postcards","Plowing","23"
"subject","postcards","Plows","26"
"subject","postcards","Plywood","1"
"subject","postcards","Poetry","1"
"subject","postcards","Poker","1"
"subject","postcards","Police","6"
"subject","postcards","Police stations","1"
"subject","postcards","Politicians","1"
"subject","postcards","Ponies","3"
"subject","postcards","Pontoon bridges","2"
"subject","postcards","Pools","1"
"subject","postcards","Popes","1"
"subject","postcards","Porches","21"
"subject","postcards","Porcupines","1"
"subject","postcards","Portages","1"
"subject","postcards","Portrait photographs","16"
"subject","postcards","Portraits","8"
"subject","postcards","Postal service","1"
"subject","postcards","Postcards","3"
"subject","postcards","Posters","1"
"subject","postcards","Post office","3"
"subject","postcards","Post offices","147"
"subject","postcards","Post  offices","1"
"subject","postcards","Potatoes","1"
"subject","postcards","Poultry","8"
"subject","postcards","Poultry houses","1"
"subject","postcards","Power plants","11"
"subject","postcards","Prairie dogs","2"
"subject","postcards","Prairies","5"
"subject","postcards","Preachers","1"
"subject","postcards","Presbyterian churches","99"
"subject","postcards","Priests","5"
"subject","postcards","Prime ministers","3"
"subject","postcards","Prince Charles School (Portage La Prairie, Man.)","1"
"subject","postcards","Princes","18"
"subject","postcards","Princesses","2"
"subject","postcards","Private schools","3"
"subject","postcards","Privies","2"
"subject","postcards","Programs","1"
"subject","postcards","Protestant churches","34"
"subject","postcards","Public accommodation facilities","2"
"subject","postcards","Public libraries","50"
"subject","postcards","Public schools","43"
"subject","postcards","Public sculpture","1"
"subject","postcards","Public service organizations","1"
"subject","postcards","Public speaking","1"
"subject","postcards","Public utility companies","1"
"subject","postcards","Pumas","1"
"subject","postcards","Quarrying","2"
"subject","postcards","Queens","2"
"subject","postcards","Rabbit hunting","4"
"subject","postcards","Rabbits","1"
"subject","postcards","Race horses","1"
"subject","postcards","Racetracks","3"
"subject","postcards","Racetracks (Horse racing)","10"
"subject","postcards","Radio stations","6"
"subject","postcards","Rafts","6"
"subject","postcards","Railings","10"
"subject","postcards","Railroad accidents","11"
"subject","postcards","Railroad bridges","151"
"subject","postcards","Railroad cars","111"
"subject","postcards","Railroad companies","2"
"subject","postcards","Railroad construction & maintenance","11"
"subject","postcards","Railroad construction workers","7"
"subject","postcards","Railroad crossings","1"
"subject","postcards","Railroad employees","5"
"subject","postcards","Railroad facilities","3"
"subject","postcards","Railroad freight cars","17"
"subject","postcards","Railroad handcars","1"
"subject","postcards","Railroad locomotive industry","3"
"subject","postcards","Railroad locomotives","136"
"subject","postcards","Railroad observation cars","16"
"subject","postcards","Railroad passenger cars","1"
"subject","postcards","Railroads","168"
"subject","postcards","Railroad shops & yards","30"
"subject","postcards","Railroad stations","413"
"subject","postcards","Railroad tracks","212"
"subject","postcards","Railroad tunnels","35"
"subject","postcards","Ranchers","16"
"subject","postcards","Ranches","53"
"subject","postcards","Rapids","18"
"subject","postcards","Rattlesnakes","1"
"subject","postcards","Reception rooms","1"
"subject","postcards","Recreation","8"
"subject","postcards","Rectories","5"
"subject","postcards","Refectories","2"
"subject","postcards","Reflecting pools","2"
"subject","postcards","Reflections","159"
"subject","postcards","Refuse","3"
"subject","postcards","Regattas","2"
"subject","postcards","Reindeer","4"
"subject","postcards","Relations between the sexes","1"
"subject","postcards","Religious architectural elements","1"
"subject","postcards","Religious articles","1"
"subject","postcards","Religious calendars","1"
"subject","postcards","Religious dwellings","9"
"subject","postcards","Religious education","9"
"subject","postcards","Religious facilities","4"
"subject","postcards","Religious groups","1"
"subject","postcards","Religious retreats","3"
"subject","postcards","Religious services","4"
"subject","postcards","Residential streets","270"
"subject","postcards","Resorts","25"
"subject","postcards","Restaurants","14"
"subject","postcards","Restaurant workers","1"
"subject","postcards","Rest periods","1"
"subject","postcards","Reunions","1"
"subject","postcards","Rifle ranges","1"
"subject","postcards","Rifles","10"
"subject","postcards","Rites & ceremonies","11"
"subject","postcards","Rivers","1398"
"subject","postcards","Road rollers","1"
"subject","postcards","Roads","166"
"subject","postcards","Robes","1"
"subject","postcards","Rock formations","142"
"subject","postcards","Rocking chairs","1"
"subject","postcards","Rocks","65"
"subject","postcards","Rodeos","252"
"subject","postcards","Romances","1"
"subject","postcards","Roofs","1"
"subject","postcards","Ropes","2"
"subject","postcards","Roping","11"
"subject","postcards","Rotundas","12"
"subject","postcards","Rowboats","6"
"subject","postcards","Ruins","27"
"subject","postcards","Rulers","1"
"subject","postcards","Runners (Sports)","1"
"subject","postcards","Rye","1"
"subject","postcards","Saddlery","2"
"subject","postcards","Saddles","1"
"subject","postcards","Safes","1"
"subject","postcards","Sailboats","10"
"subject","postcards","Sailing","1"
"subject","postcards","Sanatoriums","10"
"subject","postcards","Sanitoriums","1"
"subject","postcards","Sawmills","13"
"subject","postcards","Saws","1"
"subject","postcards","Scarecrows","1"
"subject","postcards","School buses","1"
"subject","postcards","School children","45"
"subject","postcards","School gardens","2"
"subject","postcards","School principals","2"
"subject","postcards","Schools","310"
"subject","postcards","Science","1"
"subject","postcards","Scriptoria","1"
"subject","postcards","Sculpture","3"
"subject","postcards","Sculptures","9"
"subject","postcards","Scythes","1"
"subject","postcards","Sea lions","1"
"subject","postcards","Seaplanes","1"
"subject","postcards","Seating furniture","1"
"subject","postcards","Seesaws","1"
"subject","postcards","Sewing","1"
"subject","postcards","Shaving","2"
"subject","postcards","Sheaves","6"
"subject","postcards","Sheep","1"
"subject","postcards","Sheep ranches","3"
"subject","postcards","Sheep shearing","1"
"subject","postcards","Shelters","1"
"subject","postcards","Sheriffs","1"
"subject","postcards","Shetland ponies","1"
"subject","postcards","Shipping","4"
"subject","postcards","Ships","6"
"subject","postcards","Shipwrecks","1"
"subject","postcards","Shoemakers","1"
"subject","postcards","Shooting","1"
"subject","postcards","Shoppers","2"
"subject","postcards","Shopping","5"
"subject","postcards","Show horses","2"
"subject","postcards","Show tents","1"
"subject","postcards","Shrines","3"
"subject","postcards","Shrubs","6"
"subject","postcards","Sidewalks","49"
"subject","postcards","Side wheelers","1"
"subject","postcards","Sightseers","8"
"subject","postcards","Signs (Notices)","20"
"subject","postcards","Siksika Indians","2"
"subject","postcards","Silos","1"
"subject","postcards","Singers","2"
"subject","postcards","Skaters","4"
"subject","postcards","Skating rinks","10"
"subject","postcards","Skiers","12"
"subject","postcards","Skiing","11"
"subject","postcards","Ski jumping","4"
"subject","postcards","Ski lifts","20"
"subject","postcards","Ski lodges","1"
"subject","postcards","Skulls","1"
"subject","postcards","Sled dog racing","1"
"subject","postcards","Sleds & sleighs","49"
"subject","postcards","Smoke","26"
"subject","postcards","Smokestacks","19"
"subject","postcards","Smoking","1"
"subject","postcards","Snow","145"
"subject","postcards","Snow & ice climbing","9"
"subject","postcards","Snow and ice climbing","1"
"subject","postcards","Snowmobiles","3"
"subject","postcards","Snowplows","2"
"subject","postcards","Snowshoes & snowshoeing","2"
"subject","postcards","Soccer","2"
"subject","postcards","Soccer players","2"
"subject","postcards","Social & civic facilities","1"
"subject","postcards","Sod buildings","2"
"subject","postcards","Sofas","1"
"subject","postcards","Soldiers","9"
"subject","postcards","Souvenirs","26"
"subject","postcards","Souvenir shops","1"
"subject","postcards","Spectators","64"
"subject","postcards","Spillways","2"
"subject","postcards","Spires","1"
"subject","postcards","Sport & recreational facilities","1"
"subject","postcards","Sport & recreation facilities","3"
"subject","postcards","Sport clothes","1"
"subject","postcards","Sporting goods","1"
"subject","postcards","Sporting goods stores","1"
"subject","postcards","Sports","15"
"subject","postcards","Sports & recreation facilities","21"
"subject","postcards","Sports spectators","5"
"subject","postcards","Springs","83"
"subject","postcards","Sprinklers","1"
"subject","postcards","St. Paul's Presbyterian Church (Brandon, Man.)","1"
"subject","postcards","Stables","16"
"subject","postcards","Stadiums","1"
"subject","postcards","Stagecoaches","2"
"subject","postcards","Stairways","1"
